#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
95.49 11.43 -295.22 -283.79 6.00 1.10 0.36 -37.91 -1.14 0.50 -0.49 6.00 1.09 1.34 -38.78 0.26 -0.73 0.17 8.00 1.23 1.44 -38.18 0.67 0.17 -0.76 
95.50 11.53 -297.54 -286.00 6.00 1.08 0.37 -37.92 -1.14 0.52 -0.49 6.00 1.10 1.33 -38.78 0.26 -0.73 0.19 8.00 1.23 1.44 -38.19 0.66 0.16 -0.76 
95.51 11.64 -299.91 -288.27 6.00 1.07 0.37 -37.92 -1.14 0.53 -0.50 6.00 1.10 1.33 -38.77 0.26 -0.74 0.20 8.00 1.24 1.44 -38.20 0.66 0.15 -0.77 
95.52 11.75 -302.32 -290.57 6.00 1.06 0.38 -37.93 -1.14 0.55 -0.51 6.00 1.10 1.32 -38.77 0.26 -0.74 0.22 8.00 1.25 1.45 -38.20 0.66 0.14 -0.77 
95.53 11.85 -304.77 -292.92 6.00 1.05 0.38 -37.93 -1.14 0.56 -0.52 6.00 1.10 1.31 -38.77 0.26 -0.75 0.23 8.00 1.25 1.45 -38.21 0.65 0.13 -0.78 
95.54 11.96 -307.27 -295.32 6.00 1.04 0.39 -37.94 -1.13 0.58 -0.52 6.00 1.11 1.30 -38.77 0.27 -0.75 0.24 8.00 1.26 1.45 -38.22 0.65 0.12 -0.78 
95.55 12.06 -309.81 -297.75 6.00 1.03 0.39 -37.94 -1.13 0.59 -0.53 6.00 1.11 1.30 -38.76 0.27 -0.75 0.26 8.00 1.27 1.45 -38.23 0.65 0.11 -0.79 
95.56 12.17 -312.39 -300.23 6.00 1.02 0.40 -37.95 -1.13 0.61 -0.54 6.00 1.11 1.29 -38.76 0.27 -0.75 0.27 8.00 1.27 1.45 -38.23 0.64 0.11 -0.79 
95.57 12.27 -315.01 -302.74 6.00 1.00 0.41 -37.95 -1.13 0.62 -0.55 6.00 1.12 1.28 -38.76 0.27 -0.76 0.29 8.00 1.28 1.45 -38.24 0.64 0.10 -0.80 
95.58 12.38 -317.67 -305.29 6.00 0.99 0.41 -37.96 -1.12 0.64 -0.55 6.00 1.12 1.27 -38.76 0.28 -0.76 0.30 8.00 1.28 1.45 -38.25 0.64 0.09 -0.80 
95.59 12.48 -320.36 -307.88 6.00 0.98 0.42 -37.96 -1.12 0.65 -0.56 6.00 1.12 1.27 -38.75 0.28 -0.76 0.32 8.00 1.29 1.45 -38.26 0.63 0.08 -0.81 
95.60 12.58 -323.07 -310.49 6.00 0.97 0.43 -37.97 -1.12 0.66 -0.57 6.00 1.12 1.26 -38.75 0.28 -0.76 0.33 8.00 1.30 1.45 -38.27 0.63 0.07 -0.81 
95.61 12.68 -325.82 -313.14 6.00 0.96 0.43 -37.97 -1.11 0.68 -0.58 6.00 1.13 1.25 -38.75 0.28 -0.77 0.34 8.00 1.30 1.45 -38.27 0.62 0.06 -0.82 
95.62 12.79 -328.59 -315.80 6.00 0.95 0.44 -37.98 -1.11 0.69 -0.58 6.00 1.13 1.24 -38.74 0.28 -0.77 0.36 8.00 1.31 1.45 -38.28 0.62 0.05 -0.82 
95.63 12.89 -331.37 -318.49 6.00 0.94 0.45 -37.99 -1.10 0.71 -0.59 6.00 1.13 1.24 -38.74 0.29 -0.77 0.37 8.00 1.32 1.46 -38.29 0.61 0.04 -0.83 
95.64 12.99 -334.17 -321.19 6.00 0.93 0.45 -37.99 -1.10 0.72 -0.60 6.00 1.14 1.23 -38.74 0.29 -0.77 0.38 8.00 1.32 1.46 -38.30 0.61 0.03 -0.83 
95.65 13.08 -336.98 -323.90 6.00 0.92 0.46 -38.00 -1.09 0.74 -0.61 6.00 1.14 1.22 -38.73 0.29 -0.77 0.40 8.00 1.33 1.46 -38.31 0.60 0.02 -0.83 
95.66 13.18 -339.79 -326.61 6.00 0.91 0.47 -38.00 -1.09 0.75 -0.62 6.00 1.14 1.21 -38.73 0.29 -0.77 0.41 8.00 1.33 1.46 -38.32 0.60 0.01 -0.84 
95.67 13.28 -342.59 -329.31 6.00 0.89 0.48 -38.01 -1.08 0.77 -0.62 6.00 1.14 1.21 -38.72 0.29 -0.77 0.42 8.00 1.34 1.46 -38.32 0.59 -0.00 -0.84 
95.68 13.37 -345.37 -332.01 6.00 0.88 0.48 -38.02 -1.08 0.78 -0.63 6.00 1.15 1.20 -38.72 0.30 -0.77 0.44 8.00 1.35 1.46 -38.33 0.59 -0.01 -0.85 
95.69 13.46 -348.14 -334.68 6.00 0.87 0.49 -38.02 -1.07 0.79 -0.64 6.00 1.15 1.19 -38.71 0.30 -0.77 0.45 8.00 1.35 1.46 -38.34 0.58 -0.02 -0.85 
95.70 13.55 -350.87 -337.32 6.00 0.86 0.50 -38.03 -1.06 0.81 -0.65 6.00 1.15 1.18 -38.71 0.30 -0.77 0.46 8.00 1.36 1.46 -38.35 0.57 -0.03 -0.85 
95.71 13.64 -353.57 -339.93 6.00 0.85 0.51 -38.04 -1.06 0.82 -0.66 6.00 1.16 1.17 -38.70 0.30 -0.77 0.48 8.00 1.36 1.45 -38.36 0.57 -0.04 -0.86 
95.72 13.72 -356.22 -342.49 6.00 0.84 0.52 -38.04 -1.05 0.83 -0.66 6.00 1.16 1.17 -38.70 0.30 -0.77 0.49 8.00 1.37 1.45 -38.37 0.56 -0.05 -0.86 
95.73 13.81 -358.80 -344.99 6.00 0.83 0.53 -38.05 -1.04 0.85 -0.67 6.00 1.16 1.16 -38.69 0.31 -0.77 0.50 8.00 1.37 1.45 -38.38 0.55 -0.06 -0.86 
95.74 13.89 -361.32 -347.43 6.00 0.82 0.53 -38.06 -1.04 0.86 -0.68 6.00 1.17 1.15 -38.69 0.31 -0.77 0.51 8.00 1.38 1.45 -38.38 0.55 -0.07 -0.86 
95.75 13.97 -363.75 -349.78 6.00 0.81 0.54 -38.06 -1.03 0.87 -0.69 6.00 1.17 1.14 -38.68 0.31 -0.77 0.52 8.00 1.39 1.45 -38.39 0.54 -0.08 -0.87 
95.76 14.04 -366.09 -352.05 6.00 0.80 0.55 -38.07 -1.02 0.89 -0.70 6.00 1.17 1.14 -38.68 0.31 -0.77 0.53 8.00 1.39 1.45 -38.40 0.53 -0.10 -0.87 
95.77 14.12 -368.32 -354.21 6.00 0.79 0.56 -38.08 -1.01 0.90 -0.70 6.00 1.17 1.13 -38.67 0.31 -0.76 0.54 8.00 1.40 1.45 -38.41 0.53 -0.11 -0.87 
95.78 14.19 -370.45 -356.26 6.00 0.78 0.57 -38.08 -1.00 0.91 -0.71 6.00 1.18 1.12 -38.67 0.31 -0.76 0.55 8.00 1.40 1.45 -38.42 0.52 -0.12 -0.87 
95.79 14.25 -372.44 -358.19 6.00 0.77 0.58 -38.09 -1.00 0.92 -0.72 6.00 1.18 1.11 -38.66 0.32 -0.76 0.56 8.00 1.41 1.45 -38.43 0.51 -0.13 -0.88 
95.80 14.32 -374.30 -359.98 6.00 0.76 0.59 -38.10 -0.99 0.94 -0.73 6.00 1.18 1.11 -38.66 0.32 -0.76 0.57 8.00 1.41 1.45 -38.44 0.50 -0.14 -0.88 
95.81 14.38 -376.01 -361.63 6.00 0.75 0.60 -38.11 -0.98 0.95 -0.73 6.00 1.19 1.10 -38.65 0.32 -0.75 0.58 8.00 1.42 1.44 -38.45 0.49 -0.15 -0.88 
95.82 14.43 -377.56 -363.13 6.00 0.74 0.61 -38.11 -0.97 0.96 -0.74 6.00 1.19 1.09 -38.65 0.32 -0.75 0.59 8.00 1.42 1.44 -38.45 0.49 -0.16 -0.88 
95.83 14.48 -378.95 -364.46 6.00 0.73 0.62 -38.12 -0.96 0.97 -0.75 6.00 1.19 1.08 -38.64 0.32 -0.75 0.60 8.00 1.43 1.44 -38.46 0.48 -0.17 -0.88 
95.84 14.53 -380.16 -365.62 6.00 0.72 0.63 -38.13 -0.95 0.98 -0.76 6.00 1.20 1.08 -38.63 0.32 -0.74 0.61 8.00 1.43 1.44 -38.47 0.47 -0.18 -0.88 
95.85 14.58 -381.19 -366.61 6.00 0.71 0.64 -38.14 -0.94 0.99 -0.77 6.00 1.20 1.07 -38.63 0.32 -0.74 0.62 8.00 1.43 1.44 -38.48 0.46 -0.20 -0.88 
95.86 14.62 -382.03 -367.41 6.00 0.70 0.65 -38.14 -0.93 1.01 -0.77 6.00 1.20 1.06 -38.62 0.32 -0.74 0.63 8.00 1.44 1.44 -38.49 0.45 -0.21 -0.88 
95.87 14.65 -382.67 -368.02 6.00 0.69 0.66 -38.15 -0.91 1.02 -0.78 6.00 1.21 1.05 -38.61 0.32 -0.73 0.63 8.00 1.44 1.43 -38.50 0.44 -0.22 -0.88 
95.88 14.68 -383.12 -368.44 6.00 0.68 0.67 -38.16 -0.90 1.03 -0.79 6.00 1.21 1.05 -38.61 0.32 -0.73 0.64 8.00 1.45 1.43 -38.51 0.44 -0.23 -0.88 
95.89 14.71 -383.37 -368.66 6.00 0.68 0.68 -38.17 -0.89 1.04 -0.79 6.00 1.21 1.04 -38.60 0.32 -0.72 0.65 8.00 1.45 1.43 -38.52 0.43 -0.24 -0.88 
95.90 14.73 -383.41 -368.68 6.00 0.67 0.69 -38.18 -0.88 1.05 -0.80 6.00 1.22 1.03 -38.59 0.32 -0.72 0.65 8.00 1.46 1.43 -38.52 0.42 -0.25 -0.88 
95.91 14.75 -383.25 -368.50 6.00 0.66 0.70 -38.18 -0.87 1.06 -0.81 6.00 1.22 1.02 -38.59 0.32 -0.71 0.66 8.00 1.46 1.42 -38.53 0.41 -0.26 -0.88 
95.92 14.76 -382.88 -368.12 6.00 0.65 0.71 -38.19 -0.85 1.07 -0.82 6.00 1.22 1.02 -38.58 0.32 -0.71 0.66 8.00 1.46 1.42 -38.54 0.40 -0.27 -0.88 
95.93 14.76 -382.31 -367.55 6.00 0.64 0.72 -38.20 -0.84 1.08 -0.82 6.00 1.23 1.01 -38.57 0.32 -0.70 0.67 8.00 1.47 1.42 -38.55 0.39 -0.29 -0.88 
95.94 14.77 -381.54 -366.78 6.00 0.63 0.73 -38.21 -0.83 1.09 -0.83 6.00 1.23 1.00 -38.57 0.32 -0.70 0.67 8.00 1.47 1.41 -38.56 0.38 -0.30 -0.87 
95.95 14.76 -380.58 -365.81 6.00 0.62 0.74 -38.22 -0.81 1.09 -0.84 6.00 1.23 1.00 -38.56 0.32 -0.69 0.68 8.00 1.48 1.41 -38.57 0.37 -0.31 -0.87 
95.96 14.76 -379.42 -364.66 6.00 0.62 0.75 -38.23 -0.80 1.10 -0.84 6.00 1.24 0.99 -38.55 0.32 -0.69 0.68 8.00 1.48 1.41 -38.58 0.36 -0.32 -0.87 
95.97 14.74 -378.08 -363.33 6.00 0.61 0.76 -38.23 -0.79 1.11 -0.85 6.00 1.24 0.98 -38.55 0.32 -0.68 0.68 8.00 1.48 1.41 -38.59 0.35 -0.33 -0.87 
95.98 14.72 -376.55 -361.83 6.00 0.60 0.78 -38.24 -0.77 1.12 -0.86 6.00 1.24 0.98 -38.54 0.32 -0.67 0.68 8.00 1.49 1.40 -38.59 0.34 -0.34 -0.86 
95.99 14.70 -374.86 -360.16 6.00 0.59 0.79 -38.25 -0.76 1.13 -0.86 6.00 1.25 0.97 -38.53 0.32 -0.67 0.69 8.00 1.49 1.40 -38.60 0.33 -0.35 -0.86 
96.00 14.67 -373.00 -358.33 6.00 0.59 0.80 -38.26 -0.74 1.13 -0.87 6.00 1.25 0.96 -38.53 0.31 -0.66 0.69 8.00 1.49 1.39 -38.61 0.32 -0.36 -0.86 
96.01 14.64 -370.99 -356.35 6.00 0.58 0.81 -38.27 -0.73 1.14 -0.87 6.00 1.25 0.96 -38.52 0.31 -0.65 0.69 8.00 1.50 1.39 -38.62 0.31 -0.37 -0.85 
96.02 14.60 -368.83 -354.23 6.00 0.57 0.82 -38.28 -0.71 1.15 -0.88 6.00 1.25 0.95 -38.51 0.31 -0.65 0.69 8.00 1.50 1.39 -38.63 0.30 -0.38 -0.85 
96.03 14.56 -366.55 -351.98 6.00 0.56 0.83 -38.29 -0.70 1.15 -0.89 6.00 1.26 0.94 -38.51 0.31 -0.64 0.69 8.00 1.50 1.38 -38.64 0.29 -0.39 -0.85 
96.04 14.52 -364.14 -349.62 6.00 0.56 0.84 -38.30 -0.68 1.16 -0.89 6.00 1.26 0.94 -38.50 0.31 -0.63 0.69 8.00 1.51 1.38 -38.65 0.29 -0.40 -0.84 
96.05 14.47 -361.62 -347.15 6.00 0.55 0.86 -38.30 -0.67 1.16 -0.90 6.00 1.26 0.93 -38.49 0.30 -0.62 0.69 8.00 1.51 1.37 -38.65 0.28 -0.41 -0.84 
96.06 14.41 -359.00 -344.59 6.00 0.54 0.87 -38.31 -0.65 1.17 -0.90 6.00 1.27 0.92 -38.49 0.30 -0.62 0.69 8.00 1.51 1.37 -38.66 0.27 -0.42 -0.83 
96.07 14.35 -356.30 -341.94 6.00 0.54 0.88 -38.32 -0.64 1.17 -0.91 6.00 1.27 0.92 -38.48 0.30 -0.61 0.69 8.00 1.51 1.37 -38.67 0.26 -0.43 -0.83 
96.08 14.29 -353.52 -339.23 6.00 0.53 0.89 -38.33 -0.62 1.18 -0.91 6.00 1.27 0.91 -38.47 0.30 -0.60 0.68 8.00 1.52 1.36 -38.68 0.25 -0.44 -0.82 
96.09 14.22 -350.67 -336.45 6.00 0.53 0.90 -38.34 -0.61 1.18 -0.91 6.00 1.28 0.91 -38.47 0.29 -0.59 0.68 8.00 1.52 1.36 -38.69 0.24 -0.45 -0.82 
96.10 14.15 -347.78 -333.63 6.00 0.52 0.91 -38.35 -0.59 1.19 -0.92 6.00 1.28 0.90 -38.46 0.29 -0.58 0.68 8.00 1.52 1.35 -38.70 0.23 -0.46 -0.81 
96.11 14.08 -344.85 -330.77 6.00 0.51 0.93 -38.36 -0.57 1.19 -0.92 6.00 1.28 0.90 -38.45 0.29 -0.58 0.68 8.00 1.52 1.35 -38.70 0.22 -0.47 -0.81 
96.12 14.00 -341.88 -327.88 6.00 0.51 0.94 -38.37 -0.56 1.19 -0.93 6.00 1.28 0.89 -38.44 0.28 -0.57 0.67 8.00 1.52 1.34 -38.71 0.21 -0.48 -0.80 
96.13 13.92 -338.90 -324.97 6.00 0.50 0.95 -38.38 -0.54 1.20 -0.93 6.00 1.29 0.88 -38.44 0.28 -0.56 0.67 8.00 1.53 1.34 -38.72 0.20 -0.48 -0.80 
96.14 13.84 -335.90 -322.06 6.00 0.50 0.96 -38.39 -0.52 1.20 -0.93 6.00 1.29 0.88 -38.43 0.28 -0.55 0.66 8.00 1.53 1.33 -38.73 0.19 -0.49 -0.79 
96.15 13.76 -332.91 -319.15 6.00 0.49 0.97 -38.40 -0.51 1.20 -0.94 6.00 1.29 0.87 -38.42 0.27 -0.54 0.66 8.00 1.53 1.33 -38.73 0.18 -0.50 -0.78 
96.16 13.67 -329.92 -316.25 6.00 0.49 0.99 -38.41 -0.49 1.21 -0.94 6.00 1.30 0.87 -38.42 0.27 -0.53 0.66 8.00 1.53 1.32 -38.74 0.17 -0.51 -0.78 
96.17 13.58 -326.95 -313.37 6.00 0.48 1.00 -38.42 -0.48 1.21 -0.94 6.00 1.30 0.86 -38.41 0.27 -0.53 0.65 8.00 1.53 1.32 -38.75 0.16 -0.52 -0.77 
96.18 13.49 -323.99 -310.51 6.00 0.48 1.01 -38.42 -0.46 1.21 -0.95 6.00 1.30 0.86 -38.41 0.26 -0.52 0.64 8.00 1.54 1.31 -38.76 0.15 -0.52 -0.77 
96.19 13.39 -321.07 -307.67 6.00 0.47 1.02 -38.43 -0.44 1.21 -0.95 6.00 1.30 0.85 -38.40 0.26 -0.51 0.64 8.00 1.54 1.31 -38.77 0.14 -0.53 -0.76 
96.20 13.30 -318.17 -304.88 6.00 0.47 1.03 -38.44 -0.43 1.21 -0.95 6.00 1.31 0.85 -38.39 0.25 -0.50 0.63 8.00 1.54 1.30 -38.77 0.13 -0.54 -0.75 
96.21 13.20 -315.32 -302.12 6.00 0.47 1.05 -38.45 -0.41 1.21 -0.95 6.00 1.31 0.84 -38.39 0.25 -0.49 0.63 8.00 1.54 1.30 -38.78 0.12 -0.55 -0.75 
96.22 13.10 -312.50 -299.40 6.00 0.46 1.06 -38.46 -0.39 1.21 -0.96 6.00 1.31 0.84 -38.38 0.25 -0.48 0.62 8.00 1.54 1.29 -38.79 0.11 -0.55 -0.74 
96.23 13.00 -309.73 -296.73 6.00 0.46 1.07 -38.47 -0.38 1.21 -0.96 6.00 1.31 0.83 -38.37 0.24 -0.47 0.61 8.00 1.54 1.29 -38.80 0.10 -0.56 -0.73 
96.24 12.90 -307.01 -294.11 6.00 0.45 1.08 -38.48 -0.36 1.21 -0.96 6.00 1.32 0.83 -38.37 0.24 -0.46 0.61 8.00 1.54 1.28 -38.80 0.09 -0.57 -0.73 
96.25 12.80 -304.34 -291.54 6.00 0.45 1.10 -38.49 -0.34 1.21 -0.96 6.00 1.32 0.82 -38.36 0.24 -0.46 0.60 8.00 1.54 1.27 -38.81 0.08 -0.57 -0.72 
96.26 12.70 -301.72 -289.02 6.00 0.45 1.11 -38.50 -0.33 1.21 -0.96 6.00 1.32 0.82 -38.36 0.23 -0.45 0.59 8.00 1.54 1.27 -38.82 0.07 -0.58 -0.71 
96.27 12.59 -299.15 -286.56 6.00 0.44 1.12 -38.51 -0.31 1.21 -0.97 6.00 1.32 0.81 -38.35 0.23 -0.44 0.58 8.00 1.54 1.26 -38.82 0.06 -0.59 -0.70 
96.28 12.49 -296.64 -284.15 6.00 0.44 1.13 -38.52 -0.29 1.21 -0.97 6.00 1.32 0.81 -38.34 0.23 -0.43 0.57 8.00 1.54 1.26 -38.83 0.05 -0.59 -0.70 
96.29 12.39 -294.18 -281.80 6.00 0.44 1.14 -38.53 -0.28 1.21 -0.97 6.00 1.33 0.81 -38.34 0.22 -0.42 0.57 8.00 1.55 1.25 -38.84 0.04 -0.60 -0.69 
96.30 12.28 -291.78 -279.50 6.00 0.44 1.16 -38.54 -0.26 1.21 -0.97 6.00 1.33 0.80 -38.33 0.22 -0.41 0.56 8.00 1.55 1.24 -38.84 0.03 -0.60 -0.68 
96.31 12.18 -289.44 -277.27 6.00 0.43 1.17 -38.55 -0.24 1.20 -0.97 6.00 1.33 0.80 -38.33 0.21 -0.40 0.55 8.00 1.55 1.24 -38.85 0.02 -0.61 -0.67 
96.32 12.07 -287.16 -275.09 6.00 0.43 1.18 -38.56 -0.23 1.20 -0.97 6.00 1.33 0.79 -38.32 0.21 -0.39 0.54 8.00 1.55 1.23 -38.86 0.01 -0.61 -0.67 
96.33 11.97 -284.93 -272.96 6.00 0.43 1.19 -38.57 -0.21 1.20 -0.97 6.00 1.34 0.79 -38.32 0.21 -0.38 0.53 8.00 1.55 1.23 -38.86 0.00 -0.62 -0.66 
96.34 11.86 -282.76 -270.90 6.00 0.43 1.20 -38.58 -0.19 1.20 -0.97 6.00 1.34 0.79 -38.31 0.20 -0.37 0.52 8.00 1.55 1.22 -38.87 -0.00 -0.62 -0.65 
96.35 11.75 -280.64 -268.89 6.00 0.43 1.22 -38.59 -0.18 1.19 -0.97 6.00 1.34 0.78 -38.31 0.20 -0.37 0.51 8.00 1.55 1.21 -38.88 -0.01 -0.63 -0.64 
96.36 11.65 -278.58 -266.93 6.00 0.42 1.23 -38.60 -0.16 1.19 -0.97 6.00 1.34 0.78 -38.30 0.20 -0.36 0.50 8.00 1.55 1.21 -38.88 -0.02 -0.63 -0.64 
96.37 11.55 -276.57 -265.03 6.00 0.42 1.24 -38.61 -0.15 1.19 -0.97 6.00 1.34 0.78 -38.30 0.19 -0.35 0.49 8.00 1.55 1.20 -38.89 -0.03 -0.64 -0.63 
96.38 11.44 -274.62 -263.18 6.00 0.42 1.25 -38.62 -0.13 1.18 -0.97 6.00 1.34 0.77 -38.29 0.19 -0.34 0.48 8.00 1.54 1.20 -38.90 -0.04 -0.64 -0.62 
96.39 11.34 -272.72 -261.39 6.00 0.42 1.26 -38.63 -0.11 1.18 -0.97 6.00 1.35 0.77 -38.29 0.18 -0.33 0.47 8.00 1.54 1.19 -38.90 -0.05 -0.64 -0.61 
96.40 11.23 -270.88 -259.64 6.00 0.42 1.27 -38.64 -0.10 1.18 -0.98 6.00 1.35 0.77 -38.28 0.18 -0.32 0.46 8.00 1.54 1.18 -38.91 -0.06 -0.65 -0.61 
96.41 11.13 -269.08 -257.95 6.00 0.42 1.29 -38.65 -0.08 1.17 -0.97 6.00 1.35 0.76 -38.28 0.18 -0.31 0.45 8.00 1.54 1.18 -38.91 -0.07 -0.65 -0.60 
96.42 11.03 -267.34 -256.31 6.00 0.42 1.30 -38.66 -0.07 1.17 -0.97 6.00 1.35 0.76 -38.27 0.17 -0.30 0.44 8.00 1.54 1.17 -38.92 -0.08 -0.65 -0.59 
96.43 10.93 -265.64 -254.71 6.00 0.42 1.31 -38.67 -0.05 1.16 -0.97 6.00 1.35 0.76 -38.27 0.17 -0.30 0.43 8.00 1.54 1.16 -38.93 -0.09 -0.66 -0.58 
96.44 10.83 -263.99 -253.17 6.00 0.42 1.32 -38.68 -0.03 1.16 -0.97 6.00 1.36 0.75 -38.27 0.17 -0.29 0.42 8.00 1.54 1.16 -38.93 -0.10 -0.66 -0.57 
96.45 10.73 -262.39 -251.67 6.00 0.42 1.33 -38.69 -0.02 1.15 -0.97 6.00 1.36 0.75 -38.26 0.16 -0.28 0.41 8.00 1.54 1.15 -38.94 -0.11 -0.66 -0.57 
96.46 10.63 -260.84 -250.21 6.00 0.42 1.34 -38.70 -0.00 1.15 -0.97 6.00 1.36 0.75 -38.26 0.16 -0.27 0.40 8.00 1.54 1.14 -38.94 -0.11 -0.66 -0.56 
96.47 10.53 -259.33 -248.80 6.00 0.42 1.36 -38.71 0.01 1.14 -0.97 6.00 1.36 0.75 -38.25 0.15 -0.26 0.39 8.00 1.54 1.14 -38.95 -0.12 -0.67 -0.55 
96.48 10.43 -257.86 -247.43 6.00 0.42 1.37 -38.72 0.03 1.14 -0.97 6.00 1.36 0.74 -38.25 0.15 -0.25 0.37 8.00 1.54 1.13 -38.95 -0.13 -0.67 -0.54 
96.49 10.33 -256.44 -246.10 6.00 0.42 1.38 -38.72 0.04 1.13 -0.97 6.00 1.36 0.74 -38.25 0.15 -0.24 0.36 8.00 1.53 1.12 -38.96 -0.14 -0.67 -0.54 
96.50 10.24 -255.05 -244.82 6.00 0.42 1.39 -38.73 0.06 1.12 -0.97 6.00 1.36 0.74 -38.24 0.14 -0.24 0.35 8.00 1.53 1.12 -38.96 -0.15 -0.67 -0.53 
96.51 10.14 -253.71 -243.57 6.00 0.42 1.40 -38.74 0.07 1.12 -0.97 6.00 1.37 0.74 -38.24 0.14 -0.23 0.34 8.00 1.53 1.11 -38.97 -0.16 -0.67 -0.52 
96.52 10.05 -252.41 -242.36 6.00 0.42 1.41 -38.75 0.09 1.11 -0.97 6.00 1.37 0.73 -38.24 0.14 -0.22 0.33 8.00 1.53 1.10 -38.98 -0.17 -0.68 -0.51 
96.53 9.96 -251.15 -241.19 6.00 0.42 1.42 -38.76 0.10 1.11 -0.97 6.00 1.37 0.73 -38.23 0.13 -0.21 0.32 8.00 1.53 1.10 -38.98 -0.18 -0.68 -0.50 
96.54 9.87 -249.93 -240.06 6.00 0.42 1.43 -38.77 0.12 1.10 -0.97 6.00 1.37 0.73 -38.23 0.13 -0.20 0.30 8.00 1.53 1.09 -38.99 -0.18 -0.68 -0.50 
96.55 9.78 -248.74 -238.96 6.00 0.42 1.44 -38.78 0.13 1.09 -0.96 6.00 1.37 0.73 -38.23 0.12 -0.19 0.29 8.00 1.52 1.08 -38.99 -0.19 -0.68 -0.49 
96.56 9.69 -247.59 -237.90 6.00 0.43 1.46 -38.79 0.15 1.08 -0.96 6.00 1.37 0.73 -38.22 0.12 -0.19 0.28 8.00 1.52 1.08 -38.99 -0.20 -0.68 -0.48 
96.57 9.60 -246.47 -236.87 6.00 0.43 1.47 -38.80 0.16 1.08 -0.96 6.00 1.37 0.72 -38.22 0.12 -0.18 0.27 8.00 1.52 1.07 -39.00 -0.21 -0.68 -0.47 
96.58 9.51 -245.39 -235.88 6.00 0.43 1.48 -38.81 0.18 1.07 -0.96 6.00 1.37 0.72 -38.22 0.11 -0.17 0.26 8.00 1.52 1.06 -39.00 -0.22 -0.68 -0.46 
96.59 9.43 -244.34 -234.91 6.00 0.43 1.49 -38.82 0.19 1.06 -0.96 6.00 1.38 0.72 -38.22 0.11 -0.16 0.24 8.00 1.52 1.05 -39.01 -0.23 -0.68 -0.46 
96.60 9.34 -243.33 -233.98 6.00 0.43 1.50 -38.83 0.21 1.05 -0.96 6.00 1.38 0.72 -38.21 0.11 -0.15 0.23 8.00 1.51 1.05 -39.01 -0.23 -0.68 -0.45 
96.61 9.26 -242.34 -233.08 6.00 0.43 1.51 -38.84 0.22 1.05 -0.95 6.00 1.38 0.72 -38.21 0.10 -0.14 0.22 8.00 1.51 1.04 -39.02 -0.24 -0.68 -0.44 
96.62 9.18 -241.39 -232.21 6.00 0.44 1.52 -38.85 0.23 1.04 -0.95 6.00 1.38 0.72 -38.21 0.10 -0.14 0.21 8.00 1.51 1.03 -39.02 -0.25 -0.68 -0.43 
96.63 9.10 -240.47 -231.37 6.00 0.44 1.53 -38.86 0.25 1.03 -0.95 6.00 1.38 0.72 -38.21 0.10 -0.13 0.19 8.00 1.51 1.03 -39.03 -0.26 -0.68 -0.42 
96.64 9.02 -239.58 -230.56 6.00 0.44 1.54 -38.87 0.26 1.02 -0.95 6.00 1.38 0.71 -38.21 0.09 -0.12 0.18 8.00 1.50 1.02 -39.03 -0.27 -0.68 -0.42 
96.65 8.90 -238.74 -229.84 6.00 0.44 1.55 -38.88 0.28 1.01 -0.94 6.00 1.38 0.71 -38.20 0.08 -0.11 0.16 8.00 1.50 1.01 -39.03 -0.27 -0.68 -0.41 
96.66 8.78 -237.93 -229.16 6.00 0.45 1.56 -38.89 0.30 0.99 -0.94 6.00 1.38 0.71 -38.20 0.08 -0.10 0.15 8.00 1.50 1.01 -39.04 -0.28 -0.68 -0.40 
96.67 8.67 -237.17 -228.51 6.00 0.45 1.57 -38.90 0.32 0.98 -0.93 6.00 1.38 0.71 -38.20 0.07 -0.08 0.13 8.00 1.49 1.00 -39.04 -0.29 -0.68 -0.39 
96.68 8.56 -236.45 -227.89 6.00 0.45 1.58 -38.91 0.34 0.97 -0.93 6.00 1.38 0.71 -38.20 0.06 -0.07 0.12 8.00 1.49 0.99 -39.05 -0.30 -0.68 -0.38 
96.69 8.45 -235.77 -227.32 6.00 0.46 1.59 -38.92 0.35 0.95 -0.92 6.00 1.38 0.71 -38.20 0.05 -0.06 0.10 8.00 1.49 0.99 -39.05 -0.30 -0.68 -0.38 
96.70 8.36 -235.13 -226.77 6.00 0.46 1.60 -38.92 0.37 0.94 -0.91 6.00 1.38 0.71 -38.20 0.04 -0.05 0.08 8.00 1.49 0.98 -39.05 -0.31 -0.67 -0.37 
96.71 8.26 -234.52 -226.26 6.00 0.47 1.61 -38.93 0.39 0.93 -0.91 6.00 1.38 0.71 -38.20 0.04 -0.04 0.07 8.00 1.48 0.97 -39.06 -0.32 -0.67 -0.36 
96.72 8.17 -233.95 -225.78 6.00 0.47 1.62 -38.94 0.41 0.91 -0.90 6.00 1.39 0.71 -38.20 0.03 -0.03 0.05 8.00 1.48 0.97 -39.06 -0.32 -0.67 -0.35 
96.73 8.09 -233.42 -225.33 6.00 0.47 1.63 -38.95 0.42 0.90 -0.90 6.00 1.39 0.71 -38.20 0.02 -0.02 0.03 8.00 1.48 0.96 -39.06 -0.33 -0.67 -0.34 
