#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
97.94 3.47 -25.34 -21.88 2.00 -11.44 24.57 29.25 -0.68 -0.03 0.89 2.00 -9.10 23.46 30.48 -0.37 0.03 1.25 8.00 -8.93 23.28 32.57 0.11 0.34 -0.03 
97.95 3.49 -25.44 -21.95 2.00 -11.45 24.57 29.26 -0.68 -0.03 0.89 2.00 -9.11 23.46 30.49 -0.37 0.03 1.26 8.00 -8.93 23.28 32.57 0.11 0.34 -0.03 
97.96 3.51 -25.54 -22.02 2.00 -11.45 24.57 29.27 -0.68 -0.03 0.89 2.00 -9.11 23.46 30.50 -0.37 0.03 1.27 8.00 -8.93 23.29 32.57 0.11 0.34 -0.04 
97.97 3.54 -25.63 -22.09 2.00 -11.46 24.57 29.27 -0.67 -0.03 0.90 2.00 -9.12 23.46 30.51 -0.37 0.03 1.28 8.00 -8.93 23.29 32.56 0.11 0.34 -0.04 
97.98 3.56 -25.73 -22.17 2.00 -11.47 24.57 29.28 -0.67 -0.03 0.90 2.00 -9.12 23.46 30.53 -0.37 0.03 1.29 8.00 -8.93 23.29 32.56 0.11 0.34 -0.04 
97.99 3.59 -25.84 -22.25 2.00 -11.47 24.57 29.29 -0.67 -0.03 0.90 2.00 -9.12 23.46 30.54 -0.37 0.03 1.29 8.00 -8.93 23.30 32.56 0.11 0.34 -0.04 
98.00 3.61 -25.94 -22.33 2.00 -11.48 24.57 29.30 -0.67 -0.03 0.90 2.00 -9.13 23.46 30.55 -0.37 0.03 1.30 8.00 -8.92 23.30 32.56 0.11 0.34 -0.05 
98.01 3.64 -26.05 -22.41 2.00 -11.49 24.57 29.31 -0.67 -0.03 0.90 2.00 -9.13 23.46 30.57 -0.37 0.03 1.31 8.00 -8.92 23.30 32.56 0.11 0.34 -0.05 
98.02 3.67 -26.16 -22.49 2.00 -11.49 24.57 29.32 -0.66 -0.03 0.91 2.00 -9.13 23.46 30.58 -0.37 0.03 1.32 8.00 -8.92 23.31 32.56 0.11 0.34 -0.05 
98.03 3.70 -26.27 -22.57 2.00 -11.50 24.57 29.33 -0.66 -0.04 0.91 2.00 -9.14 23.46 30.59 -0.37 0.03 1.33 8.00 -8.92 23.31 32.56 0.11 0.34 -0.06 
98.04 3.72 -26.38 -22.66 2.00 -11.51 24.57 29.34 -0.66 -0.04 0.91 2.00 -9.14 23.46 30.61 -0.37 0.03 1.34 8.00 -8.92 23.31 32.56 0.11 0.34 -0.06 
98.05 3.75 -26.50 -22.74 2.00 -11.51 24.57 29.35 -0.66 -0.04 0.91 2.00 -9.15 23.46 30.62 -0.37 0.03 1.35 8.00 -8.92 23.32 32.56 0.11 0.34 -0.06 
98.06 3.78 -26.61 -22.83 2.00 -11.52 24.57 29.36 -0.65 -0.04 0.91 2.00 -9.15 23.46 30.63 -0.37 0.03 1.36 8.00 -8.92 23.32 32.56 0.11 0.34 -0.06 
98.07 3.81 -26.74 -22.92 2.00 -11.53 24.57 29.37 -0.65 -0.04 0.92 2.00 -9.15 23.46 30.65 -0.37 0.03 1.37 8.00 -8.92 23.32 32.56 0.11 0.34 -0.07 
98.08 3.84 -26.86 -23.02 2.00 -11.53 24.57 29.37 -0.65 -0.04 0.92 2.00 -9.16 23.46 30.66 -0.37 0.03 1.38 8.00 -8.92 23.33 32.56 0.11 0.34 -0.07 
98.09 3.87 -26.99 -23.11 2.00 -11.54 24.57 29.38 -0.65 -0.04 0.92 2.00 -9.16 23.46 30.67 -0.37 0.03 1.39 8.00 -8.91 23.33 32.56 0.11 0.34 -0.07 
98.10 3.91 -27.11 -23.21 2.00 -11.55 24.57 29.39 -0.65 -0.04 0.92 2.00 -9.16 23.46 30.69 -0.37 0.03 1.40 8.00 -8.91 23.33 32.56 0.11 0.34 -0.08 
98.11 3.94 -27.25 -23.31 2.00 -11.55 24.56 29.40 -0.64 -0.04 0.93 2.00 -9.17 23.46 30.70 -0.37 0.03 1.41 8.00 -8.91 23.34 32.56 0.10 0.34 -0.08 
98.12 3.97 -27.38 -23.41 2.00 -11.56 24.56 29.41 -0.64 -0.05 0.93 2.00 -9.17 23.46 30.72 -0.37 0.03 1.42 8.00 -8.91 23.34 32.56 0.10 0.34 -0.08 
98.13 4.01 -27.52 -23.52 2.00 -11.57 24.56 29.42 -0.64 -0.05 0.93 2.00 -9.18 23.46 30.73 -0.37 0.03 1.43 8.00 -8.91 23.34 32.55 0.10 0.34 -0.09 
98.14 4.04 -27.66 -23.62 2.00 -11.57 24.56 29.43 -0.64 -0.05 0.93 2.00 -9.18 23.46 30.75 -0.37 0.03 1.44 8.00 -8.91 23.35 32.55 0.10 0.34 -0.09 
98.15 4.08 -27.81 -23.73 2.00 -11.58 24.56 29.44 -0.63 -0.05 0.93 2.00 -9.18 23.46 30.76 -0.37 0.03 1.46 8.00 -8.91 23.35 32.55 0.10 0.34 -0.09 
98.16 4.11 -27.96 -23.84 2.00 -11.59 24.56 29.45 -0.63 -0.05 0.94 2.00 -9.19 23.46 30.78 -0.37 0.03 1.47 8.00 -8.91 23.35 32.55 0.10 0.34 -0.10 
98.17 4.15 -28.11 -23.96 2.00 -11.59 24.56 29.46 -0.63 -0.05 0.94 2.00 -9.19 23.46 30.79 -0.36 0.03 1.48 8.00 -8.91 23.36 32.55 0.10 0.34 -0.10 
98.18 4.19 -28.27 -24.08 2.00 -11.60 24.56 29.47 -0.63 -0.05 0.94 2.00 -9.19 23.46 30.80 -0.36 0.03 1.49 8.00 -8.91 23.36 32.55 0.10 0.34 -0.10 
98.19 4.23 -28.43 -24.20 2.00 -11.60 24.56 29.48 -0.62 -0.05 0.94 2.00 -9.20 23.47 30.82 -0.36 0.03 1.50 8.00 -8.90 23.36 32.55 0.10 0.34 -0.11 
98.20 4.27 -28.59 -24.32 2.00 -11.61 24.56 29.49 -0.62 -0.05 0.94 2.00 -9.20 23.47 30.84 -0.36 0.02 1.51 8.00 -8.90 23.37 32.55 0.10 0.34 -0.11 
98.21 4.31 -28.76 -24.45 2.00 -11.62 24.56 29.50 -0.62 -0.05 0.95 2.00 -9.20 23.47 30.85 -0.36 0.02 1.53 8.00 -8.90 23.37 32.55 0.10 0.35 -0.11 
98.22 4.35 -28.93 -24.58 2.00 -11.62 24.56 29.51 -0.62 -0.06 0.95 2.00 -9.21 23.47 30.87 -0.36 0.02 1.54 8.00 -8.90 23.37 32.55 0.10 0.35 -0.12 
98.23 4.40 -29.11 -24.71 2.00 -11.63 24.56 29.51 -0.62 -0.06 0.95 2.00 -9.21 23.47 30.88 -0.36 0.02 1.55 8.00 -8.90 23.38 32.54 0.09 0.35 -0.12 
98.24 4.44 -29.29 -24.85 2.00 -11.64 24.56 29.52 -0.61 -0.06 0.95 2.00 -9.22 23.47 30.90 -0.36 0.02 1.57 8.00 -8.90 23.38 32.54 0.09 0.35 -0.13 
98.25 4.49 -29.48 -24.99 2.00 -11.64 24.56 29.53 -0.61 -0.06 0.95 2.00 -9.22 23.47 30.91 -0.35 0.02 1.58 8.00 -8.90 23.39 32.54 0.09 0.35 -0.13 
98.26 4.54 -29.67 -25.14 2.00 -11.65 24.56 29.54 -0.61 -0.06 0.96 2.00 -9.22 23.47 30.93 -0.35 0.02 1.59 8.00 -8.90 23.39 32.54 0.09 0.35 -0.13 
98.27 4.59 -29.87 -25.29 2.00 -11.65 24.56 29.55 -0.61 -0.06 0.96 2.00 -9.23 23.47 30.94 -0.35 0.02 1.61 8.00 -8.90 23.39 32.54 0.09 0.35 -0.14 
98.28 4.64 -30.08 -25.44 2.00 -11.66 24.56 29.56 -0.60 -0.06 0.96 2.00 -9.23 23.47 30.96 -0.35 0.02 1.62 8.00 -8.90 23.40 32.54 0.09 0.35 -0.14 
98.29 4.69 -30.29 -25.60 2.00 -11.67 24.56 29.57 -0.60 -0.06 0.96 2.00 -9.23 23.47 30.98 -0.35 0.02 1.64 8.00 -8.90 23.40 32.54 0.09 0.35 -0.15 
98.30 4.74 -30.50 -25.76 2.00 -11.67 24.55 29.58 -0.60 -0.06 0.97 2.00 -9.24 23.47 30.99 -0.34 0.02 1.65 8.00 -8.89 23.40 32.53 0.09 0.35 -0.15 
98.31 4.80 -30.73 -25.93 2.00 -11.68 24.55 29.59 -0.60 -0.06 0.97 2.00 -9.24 23.47 31.01 -0.34 0.02 1.67 8.00 -8.89 23.41 32.53 0.09 0.35 -0.15 
98.32 4.85 -30.96 -26.10 2.00 -11.68 24.55 29.60 -0.59 -0.07 0.97 2.00 -9.24 23.47 31.03 -0.34 0.02 1.68 8.00 -8.89 23.41 32.53 0.08 0.35 -0.16 
98.33 4.91 -31.20 -26.28 2.00 -11.69 24.55 29.61 -0.59 -0.07 0.97 2.00 -9.25 23.47 31.04 -0.33 0.02 1.70 8.00 -8.89 23.41 32.53 0.08 0.35 -0.16 
98.34 4.97 -31.44 -26.47 2.00 -11.70 24.55 29.62 -0.59 -0.07 0.97 2.00 -9.25 23.47 31.06 -0.33 0.02 1.71 8.00 -8.89 23.42 32.53 0.08 0.35 -0.17 
98.35 5.03 -31.69 -26.66 2.00 -11.70 24.55 29.63 -0.59 -0.07 0.98 2.00 -9.25 23.47 31.08 -0.33 0.02 1.73 8.00 -8.89 23.42 32.53 0.08 0.35 -0.17 
98.36 5.10 -31.96 -26.86 2.00 -11.71 24.55 29.64 -0.58 -0.07 0.98 2.00 -9.26 23.47 31.10 -0.32 0.02 1.75 8.00 -8.89 23.42 32.52 0.08 0.35 -0.18 
98.37 5.17 -32.23 -27.06 2.00 -11.71 24.55 29.65 -0.58 -0.07 0.98 2.00 -9.26 23.47 31.11 -0.32 0.02 1.76 8.00 -8.89 23.43 32.52 0.08 0.35 -0.18 
98.38 5.23 -32.51 -27.27 2.00 -11.72 24.55 29.66 -0.58 -0.07 0.98 2.00 -9.26 23.47 31.13 -0.32 0.02 1.78 8.00 -8.89 23.43 32.52 0.08 0.35 -0.19 
98.39 5.31 -32.80 -27.49 2.00 -11.72 24.55 29.67 -0.58 -0.07 0.98 2.00 -9.27 23.47 31.15 -0.31 0.02 1.80 8.00 -8.89 23.43 32.52 0.07 0.35 -0.19 
98.40 5.38 -33.10 -27.72 2.00 -11.73 24.55 29.68 -0.57 -0.07 0.99 2.00 -9.27 23.47 31.17 -0.31 0.02 1.82 8.00 -8.89 23.44 32.52 0.07 0.35 -0.20 
98.41 5.42 -33.40 -27.99 2.00 -11.74 24.55 29.69 -0.57 -0.07 0.99 2.00 -9.27 23.47 31.19 -0.31 0.02 1.83 8.00 -8.89 23.44 32.52 0.07 0.35 -0.20 
98.42 5.45 -33.72 -28.27 2.00 -11.74 24.55 29.70 -0.57 -0.08 0.99 2.00 -9.27 23.47 31.20 -0.30 0.02 1.84 8.00 -8.89 23.44 32.51 0.07 0.35 -0.20 
98.43 5.49 -34.05 -28.56 2.00 -11.75 24.55 29.71 -0.57 -0.08 0.99 2.00 -9.28 23.47 31.22 -0.30 0.02 1.85 8.00 -8.88 23.45 32.51 0.07 0.35 -0.21 
98.44 5.53 -34.39 -28.86 2.00 -11.75 24.54 29.72 -0.56 -0.08 0.99 2.00 -9.28 23.47 31.24 -0.30 0.02 1.85 8.00 -8.88 23.45 32.51 0.07 0.35 -0.21 
98.45 5.57 -34.74 -29.17 2.00 -11.76 24.54 29.73 -0.56 -0.08 1.00 2.00 -9.28 23.47 31.26 -0.30 0.02 1.86 8.00 -8.88 23.46 32.51 0.07 0.35 -0.21 
98.46 5.61 -35.10 -29.49 2.00 -11.76 24.54 29.74 -0.56 -0.08 1.00 2.00 -9.29 23.47 31.28 -0.30 0.02 1.87 8.00 -8.88 23.46 32.50 0.07 0.35 -0.21 
98.47 5.65 -35.47 -29.82 2.00 -11.77 24.54 29.75 -0.56 -0.08 1.00 2.00 -9.29 23.47 31.30 -0.29 0.02 1.88 8.00 -8.88 23.46 32.50 0.06 0.35 -0.22 
98.48 5.69 -35.85 -30.16 2.00 -11.77 24.54 29.76 -0.56 -0.08 1.00 2.00 -9.29 23.47 31.32 -0.29 0.02 1.89 8.00 -8.88 23.47 32.50 0.06 0.35 -0.22 
98.49 5.72 -36.24 -30.52 2.00 -11.78 24.54 29.77 -0.55 -0.08 1.00 2.00 -9.30 23.47 31.34 -0.29 0.02 1.90 8.00 -8.88 23.47 32.50 0.06 0.35 -0.22 
98.50 5.76 -36.65 -30.89 2.00 -11.79 24.54 29.78 -0.55 -0.08 1.01 2.00 -9.30 23.47 31.35 -0.29 0.02 1.91 8.00 -8.88 23.47 32.50 0.06 0.35 -0.22 
98.51 5.80 -37.07 -31.27 2.00 -11.79 24.54 29.79 -0.55 -0.08 1.01 2.00 -9.30 23.47 31.37 -0.28 0.02 1.92 8.00 -8.88 23.48 32.49 0.06 0.35 -0.23 
98.52 5.84 -37.50 -31.66 2.00 -11.80 24.54 29.80 -0.55 -0.09 1.01 2.00 -9.30 23.47 31.39 -0.28 0.02 1.93 8.00 -8.88 23.48 32.49 0.06 0.35 -0.23 
98.53 5.88 -37.95 -32.07 2.00 -11.80 24.54 29.81 -0.54 -0.09 1.01 2.00 -9.31 23.47 31.41 -0.28 0.02 1.93 8.00 -8.88 23.48 32.49 0.06 0.35 -0.23 
98.54 5.92 -38.41 -32.49 2.00 -11.81 24.54 29.82 -0.54 -0.09 1.02 2.00 -9.31 23.47 31.43 -0.28 0.02 1.94 8.00 -8.88 23.49 32.49 0.06 0.35 -0.24 
98.55 5.96 -38.89 -32.93 2.00 -11.81 24.54 29.83 -0.54 -0.09 1.02 2.00 -9.31 23.47 31.45 -0.27 0.02 1.95 8.00 -8.88 23.49 32.48 0.05 0.35 -0.24 
98.56 6.00 -39.39 -33.39 2.00 -11.82 24.53 29.84 -0.54 -0.09 1.02 2.00 -9.32 23.47 31.47 -0.27 0.02 1.96 8.00 -8.88 23.49 32.48 0.05 0.35 -0.24 
98.57 6.04 -39.90 -33.86 2.00 -11.82 24.53 29.85 -0.53 -0.09 1.02 2.00 -9.32 23.47 31.49 -0.27 0.03 1.97 8.00 -8.88 23.50 32.48 0.05 0.35 -0.24 
98.58 6.07 -40.43 -34.35 2.00 -11.83 24.53 29.86 -0.53 -0.09 1.02 2.00 -9.32 23.47 31.51 -0.26 0.03 1.98 8.00 -8.88 23.50 32.48 0.05 0.35 -0.25 
98.59 6.11 -40.97 -34.86 2.00 -11.83 24.53 29.87 -0.53 -0.09 1.03 2.00 -9.32 23.47 31.53 -0.26 0.03 1.99 8.00 -8.88 23.50 32.47 0.05 0.35 -0.25 
98.60 6.15 -41.54 -35.39 2.00 -11.84 24.53 29.88 -0.53 -0.09 1.03 2.00 -9.33 23.47 31.55 -0.26 0.03 2.00 8.00 -8.87 23.51 32.47 0.05 0.35 -0.25 
98.61 6.19 -42.12 -35.93 2.00 -11.84 24.53 29.89 -0.52 -0.09 1.03 2.00 -9.33 23.47 31.57 -0.25 0.03 2.00 8.00 -8.87 23.51 32.47 0.05 0.35 -0.25 
98.62 6.23 -42.73 -36.50 2.00 -11.85 24.53 29.90 -0.52 -0.09 1.03 2.00 -9.33 23.47 31.59 -0.25 0.03 2.01 8.00 -8.87 23.52 32.47 0.04 0.35 -0.26 
98.63 6.27 -43.35 -37.09 2.00 -11.86 24.53 29.91 -0.52 -0.10 1.03 2.00 -9.33 23.48 31.61 -0.24 0.03 2.02 8.00 -8.87 23.52 32.46 0.04 0.35 -0.26 
98.64 6.31 -44.00 -37.70 2.00 -11.86 24.53 29.92 -0.52 -0.10 1.04 2.00 -9.34 23.48 31.63 -0.24 0.03 2.03 8.00 -8.87 23.52 32.46 0.04 0.35 -0.26 
98.65 6.34 -44.67 -38.33 2.00 -11.87 24.53 29.93 -0.51 -0.10 1.04 2.00 -9.34 23.48 31.65 -0.24 0.03 2.04 8.00 -8.87 23.53 32.46 0.04 0.35 -0.26 
98.66 6.38 -45.37 -38.98 2.00 -11.87 24.53 29.94 -0.51 -0.10 1.04 2.00 -9.34 23.48 31.67 -0.23 0.03 2.05 8.00 -8.87 23.53 32.46 0.04 0.35 -0.27 
98.67 6.42 -46.08 -39.66 2.00 -11.88 24.52 29.95 -0.51 -0.10 1.04 2.00 -9.34 23.48 31.69 -0.23 0.03 2.05 8.00 -8.87 23.53 32.45 0.04 0.35 -0.27 
98.68 6.46 -46.82 -40.37 2.00 -11.88 24.52 29.96 -0.50 -0.10 1.04 2.00 -9.34 23.48 31.71 -0.22 0.03 2.06 8.00 -8.87 23.54 32.45 0.03 0.35 -0.27 
98.69 6.50 -47.59 -41.09 2.00 -11.89 24.52 29.97 -0.50 -0.10 1.05 2.00 -9.35 23.48 31.73 -0.22 0.03 2.07 8.00 -8.87 23.54 32.45 0.03 0.35 -0.27 
98.70 6.53 -48.38 -41.85 2.00 -11.89 24.52 29.98 -0.50 -0.10 1.05 2.00 -9.35 23.48 31.75 -0.21 0.04 2.08 8.00 -8.87 23.54 32.45 0.03 0.35 -0.28 
98.71 6.57 -49.20 -42.63 2.00 -11.90 24.52 30.00 -0.50 -0.10 1.05 2.00 -9.35 23.48 31.78 -0.21 0.04 2.08 8.00 -8.87 23.55 32.44 0.03 0.35 -0.28 
98.72 6.61 -50.04 -43.43 2.00 -11.90 24.52 30.01 -0.49 -0.10 1.05 2.00 -9.35 23.48 31.80 -0.20 0.04 2.09 8.00 -8.87 23.55 32.44 0.03 0.35 -0.28 
98.73 6.64 -50.90 -44.26 2.00 -11.91 24.52 30.02 -0.49 -0.10 1.05 2.00 -9.36 23.48 31.82 -0.20 0.04 2.10 8.00 -8.87 23.55 32.44 0.02 0.35 -0.28 
98.74 6.68 -51.80 -45.12 2.00 -11.91 24.52 30.03 -0.49 -0.11 1.06 2.00 -9.36 23.48 31.84 -0.19 0.04 2.11 8.00 -8.87 23.56 32.43 0.02 0.35 -0.29 
98.75 6.71 -52.71 -46.00 2.00 -11.92 24.52 30.04 -0.49 -0.11 1.06 2.00 -9.36 23.48 31.86 -0.19 0.04 2.11 8.00 -8.87 23.56 32.43 0.02 0.35 -0.29 
98.76 6.75 -53.65 -46.91 2.00 -11.92 24.51 30.05 -0.48 -0.11 1.06 2.00 -9.36 23.48 31.88 -0.18 0.04 2.12 8.00 -8.87 23.56 32.43 0.02 0.35 -0.29 
98.77 6.78 -54.61 -47.83 2.00 -11.93 24.51 30.06 -0.48 -0.11 1.06 2.00 -9.36 23.48 31.90 -0.18 0.04 2.13 8.00 -8.87 23.57 32.43 0.02 0.35 -0.29 
98.78 6.81 -55.60 -48.78 2.00 -11.93 24.51 30.07 -0.48 -0.11 1.06 2.00 -9.36 23.48 31.92 -0.17 0.05 2.14 8.00 -8.87 23.57 32.42 0.01 0.35 -0.30 
98.79 6.84 -56.60 -49.75 2.00 -11.93 24.51 30.08 -0.48 -0.11 1.07 2.00 -9.37 23.48 31.94 -0.16 0.05 2.14 8.00 -8.87 23.58 32.42 0.01 0.35 -0.30 
98.80 6.88 -57.61 -50.74 2.00 -11.94 24.51 30.09 -0.47 -0.11 1.07 2.00 -9.37 23.48 31.97 -0.16 0.05 2.15 8.00 -8.87 23.58 32.42 0.01 0.35 -0.30 
98.81 6.91 -58.64 -51.73 2.00 -11.94 24.51 30.10 -0.47 -0.11 1.07 2.00 -9.37 23.48 31.99 -0.15 0.05 2.15 8.00 -8.87 23.58 32.41 0.01 0.35 -0.30 
98.82 6.94 -59.68 -52.74 2.00 -11.95 24.51 30.11 -0.47 -0.11 1.07 2.00 -9.37 23.48 32.01 -0.14 0.05 2.16 8.00 -8.87 23.59 32.41 0.00 0.35 -0.30 
98.83 6.97 -60.71 -53.75 2.00 -11.95 24.51 30.12 -0.47 -0.11 1.07 2.00 -9.37 23.48 32.03 -0.14 0.05 2.17 8.00 -8.87 23.59 32.41 0.00 0.35 -0.31 
98.84 6.99 -61.75 -54.75 2.00 -11.96 24.51 30.13 -0.46 -0.11 1.08 2.00 -9.37 23.48 32.05 -0.13 0.06 2.17 8.00 -8.87 23.59 32.40 -0.00 0.35 -0.31 
98.85 7.02 -62.77 -55.75 2.00 -11.96 24.50 30.14 -0.46 -0.12 1.08 2.00 -9.37 23.48 32.07 -0.12 0.06 2.18 8.00 -8.87 23.60 32.40 -0.00 0.35 -0.31 
98.86 7.04 -63.77 -56.73 2.00 -11.97 24.50 30.16 -0.46 -0.12 1.08 2.00 -9.38 23.48 32.10 -0.11 0.06 2.18 8.00 -8.87 23.60 32.40 -0.01 0.35 -0.31 
98.87 7.07 -64.75 -57.68 2.00 -11.97 24.50 30.17 -0.45 -0.12 1.08 2.00 -9.38 23.49 32.12 -0.11 0.06 2.19 8.00 -8.87 23.60 32.40 -0.01 0.35 -0.31 
98.88 7.09 -65.68 -58.59 2.00 -11.98 24.50 30.18 -0.45 -0.12 1.08 2.00 -9.38 23.49 32.14 -0.10 0.06 2.19 8.00 -8.87 23.61 32.39 -0.01 0.35 -0.31 
98.89 7.11 -66.57 -59.46 2.00 -11.98 24.50 30.19 -0.45 -0.12 1.09 2.00 -9.38 23.49 32.16 -0.09 0.07 2.19 8.00 -8.87 23.61 32.39 -0.01 0.35 -0.32 
98.90 7.13 -67.40 -60.27 2.00 -11.99 24.50 30.20 -0.45 -0.12 1.09 2.00 -9.38 23.49 32.18 -0.08 0.07 2.20 8.00 -8.87 23.61 32.39 -0.02 0.35 -0.32 
98.91 7.15 -68.17 -61.02 2.00 -11.99 24.50 30.21 -0.44 -0.12 1.09 2.00 -9.38 23.49 32.21 -0.07 0.07 2.20 8.00 -8.87 23.62 32.38 -0.02 0.35 -0.32 
98.92 7.16 -68.85 -61.69 2.00 -11.99 24.50 30.22 -0.44 -0.12 1.09 2.00 -9.38 23.49 32.23 -0.07 0.07 2.20 8.00 -8.87 23.62 32.38 -0.02 0.35 -0.32 
98.93 7.17 -69.44 -62.26 2.00 -12.00 24.50 30.23 -0.44 -0.12 1.09 2.00 -9.38 23.49 32.25 -0.06 0.08 2.21 8.00 -8.87 23.62 32.38 -0.02 0.35 -0.32 
98.94 7.19 -69.93 -62.74 2.00 -12.00 24.49 30.24 -0.44 -0.12 1.10 2.00 -9.38 23.49 32.27 -0.05 0.08 2.21 8.00 -8.87 23.63 32.37 -0.03 0.35 -0.32 
98.95 7.20 -70.31 -63.11 2.00 -12.01 24.49 30.25 -0.43 -0.12 1.10 2.00 -9.38 23.49 32.29 -0.04 0.08 2.21 8.00 -8.87 23.63 32.37 -0.03 0.35 -0.32 
98.96 7.20 -70.57 -63.37 2.00 -12.01 24.49 30.26 -0.43 -0.12 1.10 2.00 -9.38 23.49 32.32 -0.03 0.09 2.21 8.00 -8.87 23.64 32.37 -0.03 0.35 -0.32 
98.97 7.21 -70.72 -63.51 2.00 -12.02 24.49 30.28 -0.43 -0.13 1.10 2.00 -9.38 23.49 32.34 -0.02 0.09 2.21 8.00 -8.87 23.64 32.36 -0.04 0.35 -0.32 
98.98 7.21 -70.74 -63.53 2.00 -12.02 24.49 30.29 -0.42 -0.13 1.10 2.00 -9.38 23.49 32.36 -0.01 0.09 2.21 8.00 -8.87 23.64 32.36 -0.04 0.35 -0.32 
98.99 7.21 -70.64 -63.42 2.00 -12.02 24.49 30.30 -0.42 -0.13 1.11 2.00 -9.38 23.49 32.38 -0.00 0.09 2.21 8.00 -8.87 23.65 32.36 -0.04 0.35 -0.32 
99.00 7.21 -70.41 -63.20 2.00 -12.03 24.49 30.31 -0.42 -0.13 1.11 2.00 -9.38 23.50 32.40 0.01 0.10 2.21 8.00 -8.87 23.65 32.35 -0.05 0.35 -0.32 
99.01 7.21 -70.07 -62.86 2.00 -12.03 24.49 30.32 -0.42 -0.13 1.11 2.00 -9.38 23.50 32.43 0.01 0.10 2.21 8.00 -8.87 23.65 32.35 -0.05 0.34 -0.32 
99.02 7.20 -69.62 -62.42 2.00 -12.04 24.48 30.33 -0.41 -0.13 1.11 2.00 -9.38 23.50 32.45 0.02 0.10 2.20 8.00 -8.87 23.66 32.35 -0.05 0.34 -0.32 
99.03 7.19 -69.06 -61.87 2.00 -12.04 24.48 30.34 -0.41 -0.13 1.11 2.00 -9.38 23.50 32.47 0.03 0.11 2.20 8.00 -8.87 23.66 32.34 -0.05 0.34 -0.32 
99.04 7.18 -68.42 -61.23 2.00 -12.04 24.48 30.35 -0.41 -0.13 1.11 2.00 -9.38 23.50 32.49 0.04 0.11 2.20 8.00 -8.87 23.66 32.34 -0.06 0.34 -0.32 
99.05 7.17 -67.69 -60.52 2.00 -12.05 24.48 30.36 -0.40 -0.13 1.12 2.00 -9.38 23.50 32.51 0.05 0.11 2.20 8.00 -8.88 23.67 32.34 -0.06 0.34 -0.32 
99.06 7.16 -66.88 -59.73 2.00 -12.05 24.48 30.38 -0.40 -0.13 1.12 2.00 -9.38 23.50 32.54 0.06 0.12 2.19 8.00 -8.88 23.67 32.33 -0.06 0.34 -0.32 
99.07 7.14 -66.02 -58.88 2.00 -12.06 24.48 30.39 -0.40 -0.13 1.12 2.00 -9.38 23.50 32.56 0.07 0.12 2.19 8.00 -8.88 23.67 32.33 -0.07 0.34 -0.32 
99.08 7.12 -65.11 -57.98 2.00 -12.06 24.48 30.40 -0.40 -0.13 1.12 2.00 -9.38 23.50 32.58 0.07 0.12 2.18 8.00 -8.88 23.68 32.33 -0.07 0.34 -0.32 
99.09 7.11 -64.16 -57.05 2.00 -12.06 24.47 30.41 -0.39 -0.14 1.12 2.00 -9.38 23.51 32.60 0.08 0.13 2.18 8.00 -8.88 23.68 32.32 -0.07 0.34 -0.32 
99.10 7.09 -63.17 -56.09 2.00 -12.07 24.47 30.42 -0.39 -0.14 1.13 2.00 -9.38 23.51 32.62 0.09 0.13 2.17 8.00 -8.88 23.68 32.32 -0.07 0.34 -0.32 
99.11 7.06 -62.17 -55.10 2.00 -12.07 24.47 30.43 -0.39 -0.14 1.13 2.00 -9.38 23.51 32.65 0.10 0.13 2.17 8.00 -8.88 23.69 32.32 -0.08 0.34 -0.32 
99.12 7.04 -61.15 -54.11 2.00 -12.08 24.47 30.44 -0.38 -0.14 1.13 2.00 -9.38 23.51 32.67 0.10 0.13 2.16 8.00 -8.88 23.69 32.31 -0.08 0.34 -0.32 
99.13 7.02 -60.13 -53.11 2.00 -12.08 24.47 30.45 -0.38 -0.14 1.13 2.00 -9.37 23.51 32.69 0.11 0.14 2.16 8.00 -8.88 23.69 32.31 -0.08 0.34 -0.32 
99.14 6.99 -59.11 -52.12 2.00 -12.08 24.47 30.47 -0.38 -0.14 1.13 2.00 -9.37 23.51 32.71 0.12 0.14 2.15 8.00 -8.88 23.70 32.31 -0.08 0.34 -0.32 
99.15 6.97 -58.10 -51.13 2.00 -12.09 24.47 30.48 -0.38 -0.14 1.14 2.00 -9.37 23.51 32.73 0.13 0.14 2.14 8.00 -8.88 23.70 32.31 -0.09 0.34 -0.32 
99.16 6.94 -57.09 -50.15 2.00 -12.09 24.46 30.49 -0.37 -0.14 1.14 2.00 -9.37 23.52 32.75 0.13 0.15 2.14 8.00 -8.88 23.70 32.30 -0.09 0.34 -0.31 
99.17 6.91 -56.10 -49.19 2.00 -12.10 24.46 30.50 -0.37 -0.14 1.14 2.00 -9.37 23.52 32.77 0.14 0.15 2.13 8.00 -8.88 23.71 32.30 -0.09 0.34 -0.31 
99.18 6.88 -55.13 -48.25 2.00 -12.10 24.46 30.51 -0.37 -0.14 1.14 2.00 -9.37 23.52 32.80 0.15 0.15 2.12 8.00 -8.89 23.71 32.30 -0.09 0.34 -0.31 
99.19 6.85 -54.18 -47.32 2.00 -12.10 24.46 30.52 -0.36 -0.14 1.14 2.00 -9.37 23.52 32.82 0.15 0.16 2.12 8.00 -8.89 23.71 32.29 -0.10 0.33 -0.31 
